# Malicious npm / PyPI packages — name<TAB>ecosystem<TAB>versions<TAB>campaign<TAB>source
#
# 'versions' semantics used by the scanner:
#   1.2.3,1.2.4   exact list        1.3.0-1.3.4   inclusive range        *   all versions
#
# Built 2026-08-18 from a 5-source sweep (StepSecurity, Socket.dev, Aikido, JFrog,
# Endor Labs, Sonatype, Wiz, Checkmarx, OSV/GitHub advisories), merged with the
# incident-confirmed GlassWorm seed set.
# Spot-verified against api.osv.dev: 11 of a random 12 returned a real MAL-/GHSA
# advisory for the exact name@version pair. 57 malformed records were dropped.
#
# Campaigns: GlassWorm/PolinRider npm wave, GlassWorm blockchain wave, Shai-Hulud
# 1.0/2.0/'Here We Go Again'/Mini, Qix maintainer phish (chalk/debug), Miasma,
# TanStack/TeamPCP, dependency-confusion profiling, PyPI 'Hades' wave.

color-name	npm	2.0.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
color-string	npm	2.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
create-mastra	npm	1.13.1	Mastra scope takeover / easy-day-js (June 17 2	https://orca.security/resources/blog/mastra-npm-supply-chain-attack/
debug	npm	4.4.2	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
duckdb	npm	1.3.3	Qix-wave crypto-clipper - duckdb_admin account	https://github.com/duckdb/duckdb-node/security/advisories/GHSA-w62p-hx
easy-day-js	npm	1.11.21,1.11.22	Mastra scope takeover (June 17 2026) - dayjs t	https://phoenix.security/easy-day-js-mastra-npm-supply-chain-typosquat
echarts-for-react	npm	3.0.7,3.1.7,3.2.7	Mini Shai-Hulud Wave 5 / TeamPCP - AntV npm ac	https://safedep.io/mini-shai-hulud-strikes-again-314-npm-packages-comp
ember-browser-services	npm	5.0.2,5.0.3	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ember-headless-form	npm	1.1.2,1.1.3	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ember-headless-table	npm	2.1.5,2.1.6	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ember-url-hash-polyfill	npm	1.0.12,1.0.13	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ember-velcro	npm	2.2.1,2.2.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
encounter-playground	npm	0.0.2,0.0.3,0.0.4,0.0.5	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
error-ex	npm	1.3.3	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://semgrep.dev/blog/2025/chalk-debug-and-color-on-npm-compromised
eslint-config-crowdstrike	npm	11.0.2,11.0.3	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
eslint-config-crowdstrike-node	npm	4.0.3,4.0.4	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
eslint-config-prettier	npm	8.10.1,9.1.1,10.1.6,10.1.7	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
eslint-plugin-prettier	npm	4.2.2,4.2.3	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
ethersproject-wallet	npm	5.8.1	Solana/Ethereum typosquat crypto private-key s	https://socket.dev/blog/5-malicious-npm-packages-typosquat-solana-and-
fetch-page-assets	npm	1.2.9	GlassWorm (May 2026 blockchain dead-drop wave)	https://research.jfrog.com/post/hijacked-npm-vscode-tasks-blockchain/
file-entry-cache	npm	11.1.6	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
flat-cache	npm	6.1.24	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
got-fetch	npm	5.1.11,5.1.12	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
has-ansi	npm	6.0.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
html-to-gutenberg	npm	4.2.11,4.2.14	GlassWorm (May/July 2026 blockchain dead-drop 	https://research.jfrog.com/post/hijacked-npm-vscode-tasks-blockchain/
is	npm	3.3.1,5.0.0	Same July 2025 npm phishing wave (Scavenger lo	https://www.stepsecurity.io/blog/supply-chain-security-alert-eslint-co
is-arrayish	npm	0.3.3	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
jest-canvas-mock	npm	2.5.3,2.6.3,2.7.3	Mini Shai-Hulud Wave 5 / TeamPCP - AntV wave (	https://safedep.io/mini-shai-hulud-strikes-again-314-npm-packages-comp
jest-date-mock	npm	1.0.11,1.1.11,1.2.11	Mini Shai-Hulud Wave 5 / TeamPCP - AntV wave (	https://safedep.io/mini-shai-hulud-strikes-again-314-npm-packages-comp
json-rules-engine-simplified	npm	0.2.1,0.2.2,0.2.3,0.2.4	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
keyv	npm	6.0.0	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
koa2-swagger-ui	npm	5.11.1,5.11.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
mastra	npm	1.13.1	Mastra scope takeover / easy-day-js (June 17 2	https://www.stepsecurity.io/blog/mastra-npm-packages-compromised-using
mbt	npm	1.2.48	Mini Shai-Hulud - SAP CAP wave (April 29 2026)	https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attack
mcp-knowledge-base	npm	0.0.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
mcp-knowledge-graph	npm	1.2.1	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
monorepo-next	npm	13.0.1,13.0.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
napi-postinstall	npm	0.3.1	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
ng2-file-upload	npm	7.0.2,7.0.3,8.0.1,8.0.2,8.0.3,9.0.1	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ngx-bootstrap	npm	18.1.4,19.0.3,19.0.4,20.0.3,20.0.4,20.0.5,20.0.6	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ngx-color	npm	10.0.1,10.0.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ngx-toastr	npm	19.0.1,19.0.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ngx-trend	npm	8.0.1	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
ngx-ws	npm	1.1.5,1.1.6	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
node-ipc	npm	9.1.6,9.2.3,12.0.1	node-ipc expired-domain account takeover (May 	https://www.stepsecurity.io/blog/node-ipc-npm-supply-chain-attack
nx	npm	20.9.0,20.10.0,20.11.0,20.12.0,21.5.0,21.6.0,21.7.0,21.8.0	s1ngularity (Nx, Aug 26 2025) - AI-CLI-assiste	https://github.com/nrwl/nx/security/advisories/GHSA-cxm3-wv7p-598c
plain-crypto-js	npm	4.2.0,4.2.1	axios compromise (Mar 31 2026) - injected phan	https://www.stepsecurity.io/blog/axios-compromised-on-npm-malicious-ve
posthog-docusaurus	npm	2.0.6	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
posthog-js	npm	1.297.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
posthog-node	npm	4.18.1,5.11.3,5.13.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
posthog-plugin-hello-world	npm	1.0.1	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
posthog-react-native	npm	4.11.1,4.12.5	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
posthog-react-native-session-replay	npm	1.2.2	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
postmark-mcp	npm	1.0.x,1.0.16	Malicious MCP server - silent BCC email exfilt	https://postmarkapp.com/blog/information-regarding-malicious-postmark-
prebid.js	npm	10.9.1,10.9.2	Qix maintainer phish (Sept 2025 crypto-clipper	https://github.com/advisories/GHSA-jwq7-6j4r-2f92
proto-tinker-wc	npm	0.1.87	Qix maintainer phish (Sept 8-9 2025 crypto-cli	https://jfrog.com/blog/new-compromised-packages-in-largest-npm-attack-
rand-user-agent	npm	1.0.110,2.0.83,2.0.84	rand-user-agent RAT (May 5 2025) - stale npm t	https://www.bleepingcomputer.com/news/security/supply-chain-attack-hit
raydium-bs58	npm	1.9.7	Solana/Ethereum typosquat crypto private-key s	https://socket.dev/blog/5-malicious-npm-packages-typosquat-solana-and-
react-native-country-select	npm	0.3.91,0.4.1,0.4.2	GlassWorm (PolinRider / March 2026 npm wave)	https://www.stepsecurity.io/blog/malicious-npm-releases-found-in-popul
react-native-international-phone-number	npm	0.11.8,0.11.100,0.11.1000,0.12.1,0.12.2,0.12.3	GlassWorm (PolinRider / March 2026 npm wave)	https://www.stepsecurity.io/blog/malicious-npm-releases-found-in-popul
remark-preset-lint-crowdstrike	npm	4.0.1,4.0.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
rxnt-authentication	npm	0.0.3,0.0.4,0.0.5,0.0.6	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
rxnt-healthchecks-nestjs	npm	1.0.2,1.0.3,1.0.4,1.0.5	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
rxnt-kue	npm	1.0.4,1.0.5,1.0.6,1.0.7	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
simple-swizzle	npm	0.2.3	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
size-sensor	npm	1.0.4,1.1.4,1.2.4	Mini Shai-Hulud Wave 5 / TeamPCP - AntV wave (	https://safedep.io/mini-shai-hulud-strikes-again-314-npm-packages-comp
slice-ansi	npm	7.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
strip-ansi	npm	7.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
supports-color	npm	10.2.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
supports-hyperlinks	npm	4.1.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
swc-plugin-component-annotate	npm	1.9.1,1.9.2	Shai-Hulud (wave 1, Sept 2025)	https://www.stepsecurity.io/blog/ctrl-tinycolor-and-40-npm-packages-co
synckit	npm	0.11.9	eslint-config-prettier maintainer phish (CVE-2	https://github.com/advisories/GHSA-f29h-pxvx-f335
tailwind-autoanimation	npm	2.3.6	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
tailwind-mainanimation	npm	0.0.1-security,2.3.3	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
tailwindcss-animate-style	npm	1.2.5	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
tailwindcss-style-animate	npm	1.1.6	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
tailwindcss-style-modify	npm	0.8.3	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
tailwindcss-typography-style	npm	0.8.2	PolinRider (DPRK / Contagious Interview, 2026)	https://github.com/OpenSourceMalware/PolinRider/blob/main/README.md
timeago.js	npm	4.1.2,4.2.2	Mini Shai-Hulud Wave 5 / TeamPCP - AntV wave (	https://safedep.io/mini-shai-hulud-strikes-again-314-npm-packages-comp
umadev	npm	1.0.74	Shai-Hulud: Here We Go Again (wave 3, Aug 4 20	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
vant	npm	2.13.3,2.13.4,2.13.5,3.6.13,3.6.14,3.6.15,4.9.11,4.9.12,4.9.13,4.9.14	rspack/vant npm token theft (Dec 20 2024) - XM	https://www.sonatype.com/blog/npm-packages-rspack-vant-compromised-blo
wrap-ansi	npm	9.0.1	Qix maintainer phish (Sept 8 2025 crypto-clipp	https://www.stepsecurity.io/blog/20-popular-npm-packages-compromised-c
xrpl	npm	2.14.2,4.2.1,4.2.2,4.2.3,4.2.4	xrpl.js backdoor (April 21-22 2025, CVE-2025-3	https://xrpl.org/blog/2025/vulnerabilitydisclosurereport-bug-apr2025
zapier-async-storage	npm	1.0.1,1.0.2,1.0.3	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
zapier-platform-cli	npm	18.0.2,18.0.3,18.0.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
zapier-platform-core	npm	18.0.2,18.0.3,18.0.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
zapier-platform-legacy-scripting-runner	npm	4.0.2,4.0.3,4.0.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
zapier-platform-schema	npm	18.0.2,18.0.3,18.0.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
zapier-scripts	npm	7.8.3,7.8.4	Shai-Hulud 2.0 / The Second Coming (wave 2, No	https://github.com/wiz-sec-public/wiz-research-iocs/blob/main/reports/
Colorizator	pypi	1.2.3,2.1.2	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
ai-labs-snippets-sdk	pypi	0.1.0,1.1.0,1.2.0,2.0.0,2.2.0,3.0.0,3.2.0,3.3.0,3.4.0,3.5.0,4.0.0,4.4.0	Fake Alibaba AI Labs SDK - infostealer hidden 	https://www.reversinglabs.com/blog/malicious-attack-method-on-hosted-m
aliyun-ai-labs-sdk	pypi	1.0.0	Fake Alibaba AI Labs SDK - infostealer hidden 	https://www.reversinglabs.com/blog/malicious-attack-method-on-hosted-m
aliyun-ai-labs-snippets-sdk	pypi	1.0.0,2.0.0,2.1.0	Fake Alibaba AI Labs SDK - infostealer hidden 	https://www.reversinglabs.com/blog/malicious-attack-method-on-hosted-m
bitensor	pypi	9.9.4,9.9.5	Bittensor wallet theft typosquat	https://thehackernews.com/2025/08/rubygems-pypi-hit-by-malicious-packa
bittenso	pypi	9.9.5	Bittensor wallet theft typosquat	https://thehackernews.com/2025/08/rubygems-pypi-hit-by-malicious-packa
bittenso-cli	pypi	9.9.4	Bittensor wallet theft typosquat	https://thehackernews.com/2025/08/rubygems-pypi-hit-by-malicious-packa
bramin	pypi	0.0.2,0.0.3,0.0.4	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
cmd2func	pypi	0.2.2,0.2.3	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
coloraiz	pypi	1.0.1,1.0.2,1.0.3	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
coloramapkgs	pypi	0.1.0	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
coloramapkgsdow	pypi	0.1.0	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
coloramapkgsw	pypi	0.1.0	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
coloramashowtemp	pypi	0.1.0	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
coolbox	pypi	0.4.1,0.4.2	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
disgrasya	pypi	7.36.9	WooCommerce/CyberSource automated carding	https://socket.dev/blog/malicious-pypi-package-targets-woocommerce-sto
dydx-v4-client	pypi	1.1.5post1,1.1.5.post1	dYdX maintainer/publishing-infrastructure comp	https://socket.dev/blog/malicious-dydx-packages-published-to-npm-and-p
dynamo-release	pypi	1.5.4	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
eth-security-auditor	pypi	0.1.0	TrapDoor	https://socket.dev/blog/trapdoor-crypto-stealer-npm-pypi-crates
executor-engine	pypi	0.3.4,0.3.5	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
executor-http	pypi	0.1.3,0.1.4	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
funcdesc	pypi	0.2.2,0.2.3	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
guardrails-ai	pypi	0.10.1	Mini Shai-Hulud (2026-05-11 npm+PyPI crossover	https://github.com/advisories/GHSA-xmpw-2vmm-p4p6
herewalletbot	pypi	1.0	"Bad Seeds" seed-phrase harvesters	https://socket.dev/blog/malicious-npm-and-pypi-packages-steal-wallet-c
lightning	pypi	2.6.2,2.6.3	Mini Shai-Hulud (PyTorch Lightning backdoor wa	https://socket.dev/blog/lightning-pypi-package-compromised
litellm	pypi	1.82.7,1.82.8	TeamPCP / Miasma (Mini Shai-Hulud lineage)	https://securitylabs.datadoghq.com/articles/litellm-compromised-pypi-t
magique	pypi	0.6.8,0.6.9	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
magique-ai	pypi	0.4.4,0.4.5	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
mistralai	pypi	2.4.6	Mini Shai-Hulud (2026-05-11 npm+PyPI crossover	https://www.ox.security/blog/shai-hulud-here-we-go-again-170-packages-
mrbios	pypi	0.1.1,0.1.2	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
napari-ufish	pypi	0.0.2,0.0.3	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
nucbox	pypi	0.1.2,0.1.3	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
num2words	pypi	0.5.15,0.5.16	PyPI phishing campaign (account takeover via f	https://blog.pypi.org/posts/2025-07-31-incident-report-phishing-attack
okite	pypi	0.0.7,0.0.8	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
pantheon-agents	pypi	0.6.1,0.6.2	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
pantheon-toolsets	pypi	0.5.5,0.5.6	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
paysafe-api	pypi	1.0.0	Paysafe/Skrill/Neteller payment-SDK typosquat 	https://socket.dev/blog/npm-pypi-campaign-typosquats-popular-secure-pa
paysafe-kyc	pypi	1.0.0	Paysafe/Skrill/Neteller payment-SDK typosquat 	https://socket.dev/blog/npm-pypi-campaign-typosquats-popular-secure-pa
paysafe-payments	pypi	1.0.0	Paysafe/Skrill/Neteller payment-SDK typosquat 	https://socket.dev/blog/npm-pypi-campaign-typosquats-popular-secure-pa
paysafe-sdk	pypi	1.0.0	Paysafe/Skrill/Neteller payment-SDK typosquat 	https://socket.dev/blog/npm-pypi-campaign-typosquats-popular-secure-pa
qbittensor	pypi	9.9.4	Bittensor wallet theft typosquat	https://thehackernews.com/2025/08/rubygems-pypi-hit-by-malicious-packa
readmecolorama	pypi	0.1.0	colorama/colorizr cross-ecosystem name-confusi	https://checkmarx.com/zero-post/python-pypi-supply-chain-attack-colora
secmeasure	pypi	0.1.0,0.1.1,0.1.2	SilentSync RAT	https://www.zscaler.com/blogs/security-research/malicious-pypi-package
set-utils	pypi	1.1.0	Ethereum private-key stealer (typosquat of pyt	https://socket.dev/blog/new-pypi-malware-exfiltrates-ethereum-private-
sisaws	pypi	2.1.6	SilentSync RAT (typosquat of `sisa`)	https://www.zscaler.com/blogs/security-research/malicious-pypi-package
solana-token	pypi	0.0.1,0.0.2	Solana developer source-code / secrets stealer	https://www.reversinglabs.com/blog/same-name-different-hack-pypi-packa
soopsocks	pypi	0.2.5,0.2.6	SOCKS5 backdoor proxy / recon exfil to Discord	https://thehackernews.com/2025/10/alert-malicious-pypi-package-soopsoc
spateo-release	pypi	1.1.2	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
synago	pypi	0.1.1,0.1.2	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
telnyx	pypi	4.87.1,4.87.2	TeamPCP / Miasma (Mini Shai-Hulud lineage)	https://securitylabs.datadoghq.com/articles/litellm-compromised-pypi-t
ufish	pypi	0.1.2,0.1.3	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
uprobe	pypi	0.1.3,0.1.4	Shai-Hulud / Mini Shai-Hulud - "Hades" PyPI wa	https://socket.dev/blog/shai-hulud-descends-to-hades-miasma-pypi-wave
web3x	pypi	0.3	"Bad Seeds" seed-phrase harvesters	https://socket.dev/blog/malicious-npm-and-pypi-packages-steal-wallet-c
